Distributor_code,Store_code,Partner_code,par_status,Updated_timestamp,Service_days
1000,11986,D-P16,INACTIVE,27-04-2020,
1000,11986,F-P93,INACTIVE,29-04-2020,
1000,11986,P3333,ACTIVE,12-08-2020,
1000,11986,S-P73,ACTIVE,12-08-2020,
1000,11986,U-P12,INACTIVE,27-04-2020,
1000,11986,U-P26,ACTIVE,11-08-2020,
1000,11994,D-P20,INACTIVE,27-04-2020,
1000,11994,F-P10,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
1000,11994,F-P55,ACTIVE,11-08-2020,
1000,11994,P-P67,ACTIVE,11-08-2020,
1000,11994,S-P24,ACTIVE,12-08-2020,
1000,11994,S-P71,ACTIVE,11-08-2020,
1000,11994,U-P17,ACTIVE,12-08-2020,
1000,12006,D-110,INACTIVE,27-04-2020,
1000,12006,D-P10,INACTIVE,27-04-2020,
1000,12006,D-P98,INACTIVE,29-04-2020,
1000,12006,F-231,INACTIVE,27-04-2020,
1000,12006,F-P93,ACTIVE,12-08-2020,
1000,12006,S-P27,ACTIVE,12-08-2020,
1000,12006,S-P41,ACTIVE,12-08-2020,
1000,12074,D-P19,INACTIVE,27-04-2020,
1000,12074,D-P72,ACTIVE,15-08-2020,W
1000,12074,F-P10,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
1000,12074,F-P56,ACTIVE,11-08-2020,
1000,12074,F-P65,ACTIVE,11-08-2020,
1000,12074,P-P17,INACTIVE,27-04-2020,
1000,12074,U-P56,ACTIVE,12-08-2020,
1000,12159,D-143,INACTIVE,27-04-2020,
1000,12159,D-P20,INACTIVE,27-04-2020,
1000,12159,F-P10,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
1000,12159,P-P10,INACTIVE,29-04-2020,
1000,12159,P-P16,INACTIVE,29-04-2020,
1000,12159,P-P25,INACTIVE,27-04-2020,
1000,12159,S-P55,ACTIVE,11-08-2020,
1000,12209,F-106,ACTIVE,12-08-2020,
1000,12209,F-P48,INACTIVE,27-04-2020,
1000,12209,F-P55,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
1000,12209,F-P56,ACTIVE,11-08-2020,
1000,12209,S-P10,INACTIVE,27-04-2020,
1000,12209,S-P28,ACTIVE,11-08-2020,
1000,12209,U-P49,INACTIVE,07-08-2019,
1000,12299,D-P41,ACTIVE,12-08-2020,Th
1000,12299,F-P40,ACTIVE,12-08-2020,
1000,12299,P-P08,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
1000,12299,P-P15,INACTIVE,29-04-2020,
1000,12299,S-P19,ACTIVE,12-08-2020,
1000,12299,U-P10,INACTIVE,27-04-2020,
1000,12299,U-P70,ACTIVE,12-08-2020,
1000,12374,D-P18,INACTIVE,27-04-2020,
1000,12374,F-P45,ACTIVE,11-08-2020,
1000,12374,P-055,ACTIVE,12-08-2020,W
1000,12374,P1415,INACTIVE,26-04-2020,
1000,12374,P2380,INACTIVE,26-06-2019,
1000,12374,P4125,ACTIVE,11-08-2020,
1000,12374,U-P55,ACTIVE,11-08-2020,
1000,12399,D-P83,ACTIVE,12-08-2020,M
1000,12399,F-313,INACTIVE,21-05-2018,
1000,12399,F-P41,ACTIVE,12-08-2020,
1000,12399,F-P83,INACTIVE,29-04-2020,
1000,12399,P-066,ACTIVE,12-08-2020,T
1000,12399,P3503,ACTIVE,12-08-2020,
1000,12399,P-P68,INACTIVE,29-04-2020,
1000,12492,D-P16,ACTIVE,20-08-2020,"M, W, Th"
1000,12492,D-P45,ACTIVE,19-08-2020,"T, W, Th"
1000,12492,F-P19,ACTIVE,12-08-2020,
1000,12492,F-P30,ACTIVE,20-08-2020,"W, Th"
1000,12492,P3523,ACTIVE,12-08-2020,
1000,12492,S-P56,ACTIVE,11-08-2020,
1000,12492,U-P18,ACTIVE,12-08-2020,
1000,12547,F-P29,ACTIVE,12-08-2020,
1000,12547,F-P67,INACTIVE,27-04-2020,
1000,12547,P2491,ACTIVE,14-08-2020,
1000,12547,P5389,INACTIVE,20-08-2020,Th
1000,12547,S-P62,ACTIVE,11-08-2020,
1000,12547,U-P22,ACTIVE,12-08-2020,
1000,12547,U-P55,ACTIVE,18-08-2020,M
1000,12580,D-143,INACTIVE,27-04-2020,
1000,12580,P2956,INACTIVE,21-06-2018,
1000,12580,P5923,INACTIVE,20-08-2020,
1000,12580,P-F-5,INACTIVE,04-04-2020,
1000,12580,P-P11,INACTIVE,29-04-2020,
1000,12580,P-P27,ACTIVE,12-08-2020,
1000,12580,S-P91,ACTIVE,11-08-2020,
1000,12593,D-P13,ACTIVE,12-08-2020,
1000,12593,F-P55,ACTIVE,12-08-2020,
1000,12593,P-P60,ACTIVE,12-08-2020,
1000,12593,U-P18,ACTIVE,11-08-2020,
1000,12593,U-P54,ACTIVE,12-08-2020,
1000,12593,U-P57,ACTIVE,12-08-2020,
1000,12593,U-P68,ACTIVE,17-08-2020,
1000,12596,D-P19,ACTIVE,11-08-2020,M
1000,12596,D-P21,ACTIVE,17-08-2020,S
1000,12596,F-P27,ACTIVE,12-08-2020,
1000,12596,F-P65,INACTIVE,29-04-2020,
1000,12596,P949,ACTIVE,11-08-2020,
1000,12596,S-P15,INACTIVE,27-04-2020,
1000,12596,S-P72,ACTIVE,11-08-2020,
1000,12617,D-073,INACTIVE,27-04-2020,
1000,12617,D-P37,ACTIVE,11-08-2020,"W, Th"
1000,12617,D-P58,ACTIVE,12-08-2020,F
1000,12617,F-P12,INACTIVE,29-04-2020,
1000,12617,P-P97,INACTIVE,29-04-2020,
1000,12617,U-P23,INACTIVE,27-04-2020,
1000,12617,U-P42,ACTIVE,11-08-2020,
1000,12621,D-P41,ACTIVE,15-08-2020,"W, Th"
1000,12621,D-P70,ACTIVE,12-08-2020,"T, W"
1000,12621,F-P15,ACTIVE,11-08-2020,
1000,12621,P-P23,ACTIVE,11-08-2020,
1000,12621,S-P10,INACTIVE,29-04-2020,
1000,12621,S-P56,ACTIVE,11-08-2020,
1000,12621,S-P59,ACTIVE,12-08-2020,
1000,12624,D-P07,INACTIVE,29-04-2020,
1000,12624,D-P27,ACTIVE,11-08-2020,M
1000,12624,F-P67,ACTIVE,11-08-2020,
1000,12624,P-074,ACTIVE,19-08-2020,T
1000,12624,P-P15,ACTIVE,11-08-2020,
1000,12624,P-P41,ACTIVE,12-08-2020,
1000,12624,U-P79,ACTIVE,12-08-2020,
1000,12628,D-P40,ACTIVE,12-08-2020,
1000,12628,F-P12,ACTIVE,12-08-2020,
1000,12628,P7391,INACTIVE,29-04-2020,
1000,12628,P-P97,INACTIVE,29-04-2020,
1000,12628,S-P55,ACTIVE,12-08-2020,
1000,12628,U-P54,ACTIVE,12-08-2020,
1000,12628,U-P76,ACTIVE,11-08-2020,
1000,12631,D-P09,ACTIVE,17-08-2020,"M, T, W, Th, F, S"
1000,12631,D-P26,ACTIVE,20-08-2020,"M, Th"
1000,12631,D-P31,ACTIVE,20-08-2020,"W, Th"
1000,12631,P1559,ACTIVE,11-08-2020,
1000,12631,P2091,ACTIVE,11-08-2020,
1000,12631,P-P27,ACTIVE,12-08-2020,
1000,12631,P-P76,ACTIVE,11-08-2020,
1000,12636,D-P15,INACTIVE,29-04-2020,
1000,12636,D-P44,ACTIVE,18-08-2020,"Th, S"
1000,12636,D-P77,ACTIVE,12-08-2020,Th
1000,12636,F-P22,ACTIVE,12-08-2020,
1000,12636,P1009,ACTIVE,11-08-2020,
1000,12636,P2885,ACTIVE,12-08-2020,
1000,12636,U-P29,ACTIVE,12-08-2020,
1000,12644,D-P14,INACTIVE,29-04-2020,
1000,12644,F-427,INACTIVE,27-04-2020,
1000,12644,F-P30,ACTIVE,15-08-2020,"Th, S"
1000,12644,P185,ACTIVE,18-02-2020,
1000,12644,P7038,INACTIVE,27-04-2020,
1000,12644,S-P41,ACTIVE,12-08-2020,
1000,12644,U-P27,ACTIVE,12-08-2020,
1000,12651,D-P04,INACTIVE,29-04-2020,
1000,12651,D-P66,INACTIVE,29-04-2020,
1000,12651,F-P38,ACTIVE,18-08-2020,"M, Th"
1000,12651,P-P11,INACTIVE,27-04-2020,
1000,12651,S-P10,ACTIVE,12-08-2020,
1000,12651,S-P41,ACTIVE,12-08-2020,
1000,12651,S-P77,ACTIVE,14-08-2020,
1000,12655,D-P15,INACTIVE,29-04-2020,
1000,12655,D-P44,INACTIVE,27-04-2020,
1000,12655,F-P37,ACTIVE,18-08-2020,S
1000,12655,P-P43,ACTIVE,12-08-2020,
1000,12655,S-P55,ACTIVE,12-08-2020,
1000,12655,U-P45,INACTIVE,11-08-2020,
1000,12655,U-P54,ACTIVE,20-08-2020,Th
1000,12700,F-P12,INACTIVE,29-04-2020,
1000,12700,F-P27,ACTIVE,12-08-2020,
1000,12700,F-P40,ACTIVE,19-08-2020,"T, Th"
1000,12700,F-P67,INACTIVE,29-04-2020,
1000,12700,P44,INACTIVE,26-04-2020,
1000,12700,P746,ACTIVE,11-08-2020,
1000,12700,U-P30,ACTIVE,11-08-2020,
1000,12701,P1248,INACTIVE,27-04-2020,
1000,12701,P2479,ACTIVE,20-08-2020,"T, Th"
1000,12701,P6116,INACTIVE,20-08-2020,
1000,12701,P7246,INACTIVE,29-04-2020,
1000,12701,P-P54,INACTIVE,04-04-2020,
1000,12701,S-P15,INACTIVE,27-04-2020,
1000,12701,S-P57,ACTIVE,11-08-2020,
1000,12711,D-P28,ACTIVE,20-08-2020,"T, Th"
1000,12711,D-P93,INACTIVE,30-03-2019,
1000,12711,F-P11,INACTIVE,29-04-2020,
1000,12711,F-P14,INACTIVE,27-04-2020,
1000,12711,P-P82,INACTIVE,29-04-2020,
1000,12711,S-P11,INACTIVE,21-05-2018,
1000,12711,U-P82,ACTIVE,11-08-2020,
1000,12724,D-P15,ACTIVE,12-08-2020,T
1000,12724,D-P31,INACTIVE,27-04-2020,
1000,12724,D-P55,ACTIVE,14-08-2020,Th
1000,12724,D-P62,ACTIVE,12-08-2020,
1000,12724,D-P66,INACTIVE,27-04-2020,
1000,12724,P179,INACTIVE,27-04-2020,
1000,12724,P-P59,ACTIVE,12-08-2020,
1000,12725,D-P11,ACTIVE,19-08-2020,"Th, S"
1000,12725,D-P14,INACTIVE,29-04-2020,
1000,12725,D-P41,ACTIVE,12-08-2020,
1000,12725,F-P17,ACTIVE,12-08-2020,
1000,12725,F-P52,ACTIVE,11-08-2020,
1000,12725,F-P55,ACTIVE,18-08-2020,M
1000,12725,U-P59,ACTIVE,20-08-2020,"Th, S"
1000,12730,F-P23,ACTIVE,12-08-2020,
1000,12730,F-P35,ACTIVE,12-08-2020,F
1000,12730,F-P39,ACTIVE,11-08-2020,
1000,12730,F-P99,INACTIVE,29-04-2020,
1000,12730,P2824,ACTIVE,02-07-2020,"M, T, W, Th, F, S, Su"
1000,12730,P324,ACTIVE,15-02-2020,
1000,12730,P-P14,ACTIVE,12-08-2020,
1000,12732,F-P15,ACTIVE,12-08-2020,
1000,12732,F-P23,ACTIVE,12-08-2020,
1000,12732,F-P79,INACTIVE,29-04-2020,
1000,12732,P-113,INACTIVE,30-03-2019,
1000,12732,P-P24,INACTIVE,27-04-2020,
1000,12732,S-P16,ACTIVE,11-08-2020,
1000,12732,U-P41,ACTIVE,12-08-2020,
1000,12741,D-P55,ACTIVE,11-08-2020,
1000,12741,D-P57,INACTIVE,30-03-2019,
1000,12741,F-139,INACTIVE,27-04-2020,
1000,12741,F-P11,INACTIVE,29-04-2020,
1000,12741,P2630,ACTIVE,12-08-2020,
1000,12741,P-P11,INACTIVE,29-04-2020,
1000,12741,P-P17,INACTIVE,27-04-2020,
1000,12743,D-P82,INACTIVE,29-04-2020,
1000,12743,F-P42,ACTIVE,11-08-2020,
1000,12743,P2917,ACTIVE,12-08-2020,
1000,12743,P612,ACTIVE,11-08-2020,
1000,12743,S-P44,ACTIVE,11-08-2020,
1000,12743,U-P24,ACTIVE,12-08-2020,
1000,12743,U-P86,INACTIVE,30-03-2019,
1000,12746,D-P85,INACTIVE,29-04-2020,
1000,12746,P-P10,ACTIVE,11-08-2020,M
1000,12746,P-P56,INACTIVE,30-08-2019,
1000,12746,P-P70,ACTIVE,12-08-2020,
1000,12746,P-P79,ACTIVE,11-08-2020,
1000,12746,U-P38,INACTIVE,11-08-2020,
1000,12746,U-P41,ACTIVE,12-08-2020,
1000,12749,D-P28,ACTIVE,20-08-2020,"T, Th"
1000,12749,F-P12,INACTIVE,27-04-2020,
1000,12749,P-054,INACTIVE,27-04-2020,
1000,12749,P1553,INACTIVE,07-08-2019,
1000,12749,P3023,ACTIVE,14-08-2020,
1000,12749,S-P19,INACTIVE,27-04-2020,
1000,12749,S-P58,ACTIVE,12-08-2020,
1000,12750,D-P88,ACTIVE,19-08-2020,"T, W, Th"
1000,12750,F-P25,ACTIVE,12-08-2020,
1000,12750,F-P32,INACTIVE,27-04-2020,
1000,12750,F-P47,ACTIVE,17-08-2020,Th
1000,12750,P2877,ACTIVE,12-08-2020,
1000,12750,P-P13,INACTIVE,21-05-2018,
1000,12750,U-P29,ACTIVE,11-08-2020,
1000,12754,D-026,ACTIVE,12-08-2020,
1000,12754,D-P20,ACTIVE,11-08-2020,"T, Th"
1000,12754,D-P56,ACTIVE,12-08-2020,T
1000,12754,P3063,ACTIVE,19-06-2020,"M, T, W, Th, F, S, Su"
1000,12754,P-P25,ACTIVE,18-08-2020,M
1000,12754,U-P15,ACTIVE,12-08-2020,
1000,12754,U-P41,ACTIVE,12-08-2020,
1000,12759,D-940,INACTIVE,27-04-2020,
1000,12759,D-P81,ACTIVE,12-08-2020,
1000,12759,F-P14,ACTIVE,12-08-2020,
1000,12759,F-P39,ACTIVE,11-08-2020,
1000,12759,P1111,ACTIVE,11-08-2020,
1000,12759,S-P59,ACTIVE,12-08-2020,
1000,12759,U-P31,INACTIVE,27-04-2020,
1000,12788,D-P20,ACTIVE,11-08-2020,
1000,12788,P206,INACTIVE,27-04-2020,
1000,12788,S-P56,ACTIVE,11-08-2020,
1000,12788,U-P40,ACTIVE,12-08-2020,
1000,12788,U-P73,ACTIVE,19-08-2020,"T, W, Th"
1000,12788,U-P91,INACTIVE,27-04-2020,
1000,12790,F-P10,ACTIVE,19-08-2020,"T, W, Th"
1000,12790,F-P50,ACTIVE,11-08-2020,Th
1000,12790,P112,ACTIVE,17-08-2020,M
1000,12790,P-P11,INACTIVE,29-04-2020,
1000,12790,P-P81,INACTIVE,29-04-2020,
1000,12790,S-P34,ACTIVE,12-08-2020,
1000,12790,U-P59,ACTIVE,12-08-2020,
1000,12800,D-P15,INACTIVE,29-04-2020,
1000,12800,D-P41,ACTIVE,20-08-2020,W
1000,12800,P2917,ACTIVE,12-08-2020,
1000,12800,P2923,INACTIVE,21-06-2018,
1000,12800,P-P17,ACTIVE,11-08-2020,
1000,12800,S-P21,ACTIVE,11-08-2020,
1000,12800,U-P24,ACTIVE,12-08-2020,
1000,12823,D-P25,ACTIVE,20-08-2020,M
1000,12823,D-P52,INACTIVE,07-08-2019,
1000,12823,D-P58,ACTIVE,11-08-2020,M
1000,12823,F-P40,ACTIVE,12-08-2020,
1000,12823,P-P11,INACTIVE,27-04-2020,
1000,12823,P-P33,ACTIVE,11-08-2020,
1000,12831,D-P02,INACTIVE,29-04-2020,
1000,12831,D-P19,INACTIVE,27-04-2020,
1000,12831,F-P10,INACTIVE,27-04-2020,
1000,12831,F-P66,INACTIVE,29-04-2020,
1000,12831,P-P56,ACTIVE,11-08-2020,
1000,12831,S-P12,INACTIVE,29-04-2020,
1000,12831,S-P50,INACTIVE,27-04-2020,
1000,12840,D-P16,INACTIVE,29-04-2020,
1000,12840,D-P32,ACTIVE,11-08-2020,F
1000,12840,S-P14,ACTIVE,11-08-2020,
1000,12840,S-P41,ACTIVE,12-08-2020,
1000,12840,U-P10,INACTIVE,27-04-2020,
1000,12840,U-P41,ACTIVE,12-08-2020,
1000,12840,U-P81,INACTIVE,13-07-2018,
1000,12934,D-P58,INACTIVE,29-04-2020,
1000,12934,F-111,INACTIVE,30-03-2019,
1000,12934,F-P79,ACTIVE,11-08-2020,
1000,12934,P-075,ACTIVE,19-08-2020,T
1000,12934,P2619,ACTIVE,12-08-2020,
1000,12934,U-P53,INACTIVE,29-04-2020,
1000,12934,U-P85,INACTIVE,29-04-2020,
1000,13074,F-P30,ACTIVE,11-08-2020,
1000,13074,F-P56,ACTIVE,11-08-2020,
1000,13074,P-087,ACTIVE,13-08-2020,S
1000,13074,P-P20,ACTIVE,12-08-2020,
1000,13074,P-P61,ACTIVE,11-08-2020,
1000,13074,S-P13,ACTIVE,11-08-2020,
1000,13074,S-P31,ACTIVE,12-08-2020,
1000,13144,F-P24,INACTIVE,27-04-2020,
1000,13144,F-P40,ACTIVE,14-08-2020,M
1000,13144,P-121,ACTIVE,12-08-2020,F
1000,13144,P-P37,ACTIVE,11-08-2020,
1000,13144,P-P63,ACTIVE,11-08-2020,
1000,13144,S-P12,INACTIVE,27-04-2020,
1000,13144,S-P55,ACTIVE,11-08-2020,
1000,13334,D-P57,INACTIVE,29-04-2020,
1000,13334,P-025,INACTIVE,27-04-2020,
1000,13334,P2973,ACTIVE,12-08-2020,
1000,13334,P-311,ACTIVE,12-08-2020,F
1000,13334,P8862,ACTIVE,11-08-2020,
1000,13334,S-P55,ACTIVE,12-08-2020,
1000,13334,U-P16,INACTIVE,27-04-2020,
1000,13994,D-034,ACTIVE,20-08-2020,Th
1000,13994,D-P19,ACTIVE,12-08-2020,
1000,13994,D-P26,ACTIVE,12-08-2020,"Th, F"
1000,13994,D-P60,ACTIVE,12-08-2020,"M, W, Th"
1000,13994,F-P92,INACTIVE,27-04-2020,
1000,13994,P-P35,ACTIVE,11-08-2020,T
1000,13994,S-P41,ACTIVE,12-08-2020,
1000,14189,D-053,ACTIVE,20-08-2020,M
1000,14189,D-P60,ACTIVE,12-08-2020,"M, W, Th"
1000,14189,F-P22,ACTIVE,12-08-2020,
1000,14189,F-P61,INACTIVE,27-04-2020,
1000,14189,P-P57,ACTIVE,12-08-2020,
1000,14189,U-P10,INACTIVE,27-04-2020,
1000,14189,U-P51,ACTIVE,11-08-2020,
1000,14382,D-P66,ACTIVE,11-08-2020,
1000,14382,P2323,INACTIVE,27-04-2020,
1000,14382,P5948,INACTIVE,20-08-2020,
1000,14382,P-P13,INACTIVE,27-04-2020,
1000,14382,P-P55,ACTIVE,11-08-2020,
1000,14382,U-P58,ACTIVE,12-08-2020,
1000,14401,D-P24,ACTIVE,12-08-2020,
1000,14401,F-080,ACTIVE,13-08-2020,T
1000,14401,F-P40,ACTIVE,12-08-2020,
1000,14401,F-P45,ACTIVE,12-08-2020,
1000,14401,F-P77,ACTIVE,12-08-2020,
1000,14401,P-P86,ACTIVE,11-08-2020,
1000,14401,U-P94,INACTIVE,29-04-2020,
1000,14407,D-P42,ACTIVE,12-08-2020,Th
1000,14407,F-P51,ACTIVE,11-08-2020,
1000,14407,F-P58,ACTIVE,19-08-2020,"W, Th"
1000,14407,S-P46,ACTIVE,12-08-2020,
1000,14407,S-P60,ACTIVE,11-08-2020,
1000,14407,U-P42,ACTIVE,11-08-2020,
1000,14407,U-P95,INACTIVE,29-04-2020,
1000,14422,F-P58,ACTIVE,12-08-2020,
1000,14422,P194,INACTIVE,27-04-2020,
1000,14422,P-P22,INACTIVE,27-04-2020,
1000,14422,P-P77,INACTIVE,29-04-2020,
1000,14422,S-P10,INACTIVE,29-04-2020,
1000,14422,S-P41,ACTIVE,12-08-2020,
1000,14422,U-P59,ACTIVE,12-08-2020,
1000,14440,F-P57,INACTIVE,29-04-2020,
1000,14440,P2900,ACTIVE,12-08-2020,
1000,14440,P2925,ACTIVE,12-08-2020,
1000,14440,P-P26,ACTIVE,12-08-2020,
1000,14440,S-P12,ACTIVE,11-08-2020,
1000,14440,S-P19,ACTIVE,12-08-2020,
1000,14440,U-P59,ACTIVE,12-08-2020,F
1000,14474,D-107,ACTIVE,20-08-2020,F
1000,14474,P-P15,INACTIVE,27-04-2020,
1000,14474,S-P11,INACTIVE,29-04-2020,
1000,14474,S-P24,ACTIVE,12-08-2020,
1000,14474,S-P27,ACTIVE,12-08-2020,
1000,14479,D-P11,ACTIVE,11-08-2020,F
1000,14479,D-P14,INACTIVE,29-04-2020,
1000,14479,D-P53,ACTIVE,12-08-2020,F
1000,14479,F-P75,ACTIVE,19-08-2020,"T, W, Th"
1000,14479,P-P16,INACTIVE,29-04-2020,
1000,14479,U-P24,ACTIVE,12-08-2020,
1000,14479,U-P60,ACTIVE,12-08-2020,
1000,14499,D-123,ACTIVE,20-08-2020,"W, Th"
1000,14499,D-320,INACTIVE,27-04-2020,
1000,14499,D-P62,ACTIVE,14-08-2020,"M, T, W, Th, F, S"
1000,14499,F-P40,ACTIVE,12-08-2020,
1000,14499,P-P14,INACTIVE,29-04-2020,
1000,14499,S-P14,INACTIVE,29-04-2020,
1000,14499,U-P38,INACTIVE,27-04-2020,
1000,14503,D-P30,ACTIVE,11-08-2020,F
1000,14503,F-P08,ACTIVE,11-08-2020,"M, T, W, Th, F, S"
1000,14503,F-P11,INACTIVE,27-04-2020,
1000,14503,F-P92,INACTIVE,29-04-2020,
1000,14503,P-P18,ACTIVE,15-08-2020,W
1000,14503,P-P65,ACTIVE,11-08-2020,
1000,14503,U-P15,ACTIVE,12-08-2020,
1000,14530,D-P40,ACTIVE,12-08-2020,T
1000,14530,F-P36,INACTIVE,27-04-2020,
1000,14530,P9100,ACTIVE,14-08-2020,Th
1000,14530,P-P26,INACTIVE,27-04-2020,
1000,14530,P-P55,ACTIVE,11-08-2020,
1000,14530,S-P56,INACTIVE,29-04-2020,
1000,14530,S-P59,ACTIVE,12-08-2020,
1000,14539,D-P12,ACTIVE,20-08-2020,"M, Th"
1000,14539,D-P14,ACTIVE,20-08-2020,"T, Th"
1000,14539,D-P48,ACTIVE,20-08-2020,Th
1000,14539,F-P10,INACTIVE,29-04-2020,
1000,14539,F-P56,INACTIVE,30-08-2019,
1000,14539,P63,ACTIVE,23-01-2020,
1000,14539,P-P10,ACTIVE,19-08-2020,"T, W, Th"
1000,14599,D-P27,ACTIVE,11-08-2020,M
1000,14599,D-P79,INACTIVE,29-04-2020,
1000,14599,D-P95,INACTIVE,27-04-2020,
1000,14599,P2391,INACTIVE,26-06-2019,
1000,14599,P-P15,ACTIVE,12-08-2020,T
1000,14599,P-P25,ACTIVE,11-08-2020,
1000,14599,S-P40,ACTIVE,12-08-2020,
1000,14608,D-P55,ACTIVE,18-08-2020,Th
1000,14608,F-P29,ACTIVE,12-08-2020,
1000,14608,F-P53,INACTIVE,29-04-2020,
1000,14608,F-P71,ACTIVE,11-08-2020,
1000,14608,P3325,ACTIVE,12-08-2020,
1000,14608,P-P13,ACTIVE,12-08-2020,"M, W, Th"
1000,14608,S-P94,INACTIVE,27-04-2020,
1000,14611,D-P18,ACTIVE,20-08-2020,"T, Th"
1000,14611,D-P22,ACTIVE,20-08-2020,"T, Th"
1000,14611,D-P62,ACTIVE,20-08-2020,M
1000,14611,F-220,ACTIVE,14-08-2020,S
1000,14611,F-P41,ACTIVE,12-08-2020,
1000,14611,P7042,INACTIVE,07-08-2019,
1000,14611,U-P56,ACTIVE,12-08-2020,
1000,14614,D-P56,ACTIVE,14-08-2020,Th
1000,14614,F-P-1,INACTIVE,18-04-2018,
1000,14614,F-P11,INACTIVE,29-04-2020,
1000,14614,F-P12,ACTIVE,12-08-2020,W
1000,14614,F-P58,ACTIVE,12-08-2020,
1000,14614,P-P14,ACTIVE,12-08-2020,"W, Th, F"
1000,14614,U-P42,ACTIVE,11-08-2020,
1000,14629,D-P19,ACTIVE,12-08-2020,
1000,14629,F-P14,INACTIVE,29-04-2020,
1000,14629,F-P56,ACTIVE,11-08-2020,
1000,14629,P5951,INACTIVE,20-08-2020,
1000,14629,P964,INACTIVE,27-04-2020,
1000,14629,S-P59,ACTIVE,12-08-2020,
1000,14629,U-P58,ACTIVE,12-08-2020,
1000,14673,D-P10,INACTIVE,29-04-2020,
1000,14673,D-P39,ACTIVE,11-08-2020,
1000,14673,P2542,ACTIVE,12-08-2020,
1000,14673,P-P11,INACTIVE,27-04-2020,
1000,14673,P-P32,ACTIVE,11-08-2020,
1000,14673,P-P90,INACTIVE,29-04-2020,
1000,14673,U-P22,ACTIVE,12-08-2020,
1000,14712,D-P22,ACTIVE,12-08-2020,
1000,14712,D-P56,ACTIVE,11-08-2020,S
1000,14712,D-P58,ACTIVE,12-08-2020,T
1000,14712,P2885,ACTIVE,17-02-2020,"M, T, W, Th, F, S, Su"
1000,14712,P-P23,INACTIVE,27-04-2020,
1000,14712,P-P41,ACTIVE,12-08-2020,
1000,14712,U-P44,ACTIVE,11-08-2020,
1000,14718,D-P59,ACTIVE,12-08-2020,S
1000,14718,F-P12,ACTIVE,11-08-2020,
1000,14718,F-P30,ACTIVE,12-08-2020,
1000,14718,P3889,ACTIVE,11-08-2020,
1000,14718,P-P52,ACTIVE,11-08-2020,
1000,14718,S-P20,ACTIVE,12-08-2020,
1000,14718,U-P22,ACTIVE,12-08-2020,
1000,14724,D-054,ACTIVE,12-08-2020,
1000,14724,D-P59,ACTIVE,12-08-2020,F
1000,14724,F-P24,ACTIVE,11-08-2020,
1000,14724,P-022,INACTIVE,30-03-2019,
1000,14724,P6230,ACTIVE,17-08-2020,Th
1000,14724,P-P48,INACTIVE,29-04-2020,
1000,14724,U-P57,ACTIVE,11-08-2020,
1000,14739,D-P30,ACTIVE,20-08-2020,"T, Th"
1000,14739,D-P42,ACTIVE,20-08-2020,"W, Th"
1000,14739,D-P68,ACTIVE,20-08-2020,W
1000,14739,F-231,ACTIVE,12-08-2020,F
1000,14739,P3009,ACTIVE,20-08-2020,"M, T, W, Th, F, S, Su"
1000,14739,S-P55,ACTIVE,12-08-2020,
1000,14739,S-P85,ACTIVE,11-08-2020,
1000,14744,D-210,ACTIVE,20-08-2020,"T, Th"
1000,14744,F-086,INACTIVE,27-04-2020,
1000,14744,P6219,ACTIVE,11-08-2020,T
1000,14744,P-P41,ACTIVE,12-08-2020,
1000,14744,P-P52,INACTIVE,29-04-2020,
1000,14744,S-P12,INACTIVE,29-04-2020,
1000,14744,S-P18,ACTIVE,11-08-2020,
1000,14763,D-P15,INACTIVE,29-04-2020,
1000,14763,F-P29,ACTIVE,18-08-2020,F
1000,14763,F-P64,INACTIVE,29-04-2020,
1000,14763,P-P16,ACTIVE,11-08-2020,
1000,14763,P-P54,INACTIVE,11-08-2020,
1000,14763,S-P11,ACTIVE,12-08-2020,
1000,14763,S-P29,INACTIVE,07-08-2019,
1000,14775,D-P49,ACTIVE,20-08-2020,"T, Th"
1000,14775,D-P83,ACTIVE,20-08-2020,Th
1000,14775,F-P13,ACTIVE,20-08-2020,"Th, F"
1000,14775,P8588,ACTIVE,20-08-2020,Th
1000,14775,P950,INACTIVE,27-04-2020,
1000,14775,U-P58,ACTIVE,12-08-2020,
1000,14775,U-P65,ACTIVE,11-08-2020,
1000,14803,D-P62,ACTIVE,20-08-2020,"T, Th"
1000,14803,F-P29,ACTIVE,20-08-2020,"Th, F"
1000,14803,P-P12,INACTIVE,29-04-2020,
1000,14803,P-P48,INACTIVE,11-08-2020,
1000,14803,S-P89,ACTIVE,12-08-2020,
1000,14803,U-P14,INACTIVE,27-04-2020,
1000,14803,U-P53,ACTIVE,11-08-2020,
1000,14809,F-P16,ACTIVE,17-08-2020,"M, T, W, Th, F, S"
1000,14809,P-P13,ACTIVE,20-08-2020,"T, Th"
1000,14809,P-P24,ACTIVE,20-08-2020,"T, Th"
1000,14809,P-P29,ACTIVE,12-08-2020,
1000,14809,P-P41,ACTIVE,11-08-2020,
1000,14809,P-P60,ACTIVE,12-08-2020,
1000,14809,S-P15,ACTIVE,12-08-2020,
